bairro,dia_semana,hora_dia,tipo,pred_count
Prazeres,Sunday,14,Furto,2.7094643359513704
Prazeres,Sunday,15,Homicídio,2.753322179378607
Prazeres,Sunday,15,Roubo,2.7451329588018285
Prazeres,Sunday,15,Tráfico de drogas,2.6813829242594327
Prazeres,Sunday,15,Violência doméstica,2.71962447022034
Prazeres,Sunday,15,Vandalismo,2.756948844820702
Prazeres,Sunday,15,Estupro,2.700340169334822
Prazeres,Sunday,15,Lesão corporal,2.720858837357115
Prazeres,Sunday,15,Sequestro,2.6953072503041096
Prazeres,Sunday,15,Latrocínio,2.735795425157502
Prazeres,Sunday,15,Furto,2.7134336641780865
Prazeres,Sunday,16,Homicídio,2.757355758746617
Prazeres,Sunday,16,Roubo,2.749154541073601
Prazeres,Sunday,16,Tráfico de drogas,2.6853111136017596
Prazeres,Sunday,16,Violência doméstica,2.72360868290492
Prazeres,Sunday,16,Vandalismo,2.760987737204025
Prazeres,Sunday,16,Estupro,2.7042961307821285
Prazeres,Sunday,16,Lesão corporal,2.7248448583726828
Prazeres,Sunday,16,Sequestro,2.6992558385938126
Prazeres,Sunday,16,Latrocínio,2.7398033280700855
Prazeres,Sunday,16,Furto,2.7174088074164136
Prazeres,Sunday,17,Homicídio,2.7613952472532812
Prazeres,Sunday,17,Roubo,2.753182014908446
Prazeres,Sunday,17,Tráfico de drogas,2.6892450576877933
Prazeres,Sunday,17,Violência doméstica,2.7275987324066384
Prazeres,Sunday,17,Vandalismo,2.765032546509498
Prazeres,Sunday,17,Estupro,2.708257887658897
Prazeres,Sunday,17,Lesão corporal,2.7288367188545677
Prazeres,Sunday,17,Sequestro,2.703210211511402
Prazeres,Sunday,17,Latrocínio,2.7438171025056666
Prazeres,Sunday,17,Furto,2.7213897741852637
Prazeres,Sunday,18,Homicídio,2.7654406535554075
Prazeres,Sunday,18,Roubo,2.7572153889374227
Prazeres,Sunday,18,Tráfico de drogas,2.693184764948155
Prazeres,Sunday,18,Violência doméstica,2.7315946272763507
Prazeres,Sunday,18,Vandalismo,2.76908328140533
Prazeres,Sunday,18,Estupro,2.7122254484553516
Prazeres,Sunday,18,Lesão corporal,2.73283442735751
Prazeres,Sunday,18,Sequestro,2.707170377531278
Prazeres,Sunday,18,Latrocínio,2.7478367570659468
Prazeres,Sunday,18,Furto,2.7253765730160286
Prazeres,Sunday,19,Homicídio,2.769491986322484
Prazeres,Sunday,19,Roubo,2.761254671804235
Prazeres,Sunday,19,Tráfico de drogas,2.6971302438258156
Prazeres,Sunday,19,Violência doméstica,2.735596376077443
Prazeres,Sunday,19,Vandalismo,2.7731399505724297
Prazeres,Sunday,19,Estupro,2.7161988216741553
Prazeres,Sunday,19,Lesão corporal,2.7368379924487787
Prazeres,Sunday,19,Sequestro,2.7111363451402566
Prazeres,Sunday,19,Latrocínio,2.751862300365228
Prazeres,Sunday,19,Furto,2.729369212452601
Prazeres,Sunday,20,Homicídio,2.7735492542367033
Prazeres,Sunday,20,Roubo,2.7652998721652486
Prazeres,Sunday,20,Tráfico de drogas,2.7010815027761166
Prazeres,Sunday,20,Violência doméstica,2.739603987385844
Prazeres,Sunday,20,Vandalismo,2.777202562704424
Prazeres,Sunday,20,Estupro,2.720178015830427
Prazeres,Sunday,20,Lesão corporal,2.7408474227081965
Prazeres,Sunday,20,Sequestro,2.715108122837586
Prazeres,Sunday,20,Latrocínio,2.7558937410304334
Prazeres,Sunday,20,Furto,2.7333677010513866
Prazeres,Sunday,21,Homicídio,2.777612465992972
Prazeres,Sunday,21,Roubo,2.7693509986895126
Prazeres,Sunday,21,Tráfico de drogas,2.7050385502667846
Prazeres,Sunday,21,Violência doméstica,2.743617469790047
Prazeres,Sunday,21,Vandalismo,2.7812711265076757
Prazeres,Sunday,21,Estupro,2.7241630394517617
Prazeres,Sunday,21,Lesão corporal,2.7448627267281545
Prazeres,Sunday,21,Sequestro,2.7190857191349678
Prazeres,Sunday,21,Latrocínio,2.7599310877011223
Prazeres,Sunday,21,Furto,2.73737204738133
Prazeres,Sunday,22,Homicídio,2.78168163029894
Prazeres,Sunday,22,Roubo,2.773408060058776
Prazeres,Sunday,22,Tráfico de drogas,2.7090013947779528
Prazeres,Sunday,22,Violência doméstica,2.747636831891126
Prazeres,Sunday,22,Vandalismo,2.7853456507013012
Prazeres,Sunday,22,Estupro,2.7281539010782456
Prazeres,Sunday,22,Lesão corporal,2.748883913113632
Prazeres,Sunday,22,Sequestro,2.7230691425565694
Prazeres,Sunday,22,Latrocínio,2.763974349029512
Prazeres,Sunday,22,Furto,2.741382260023926
Prazeres,Sunday,23,Homicídio,2.7857567558750103
Prazeres,Sunday,23,Roubo,2.7774710649675045
Prazeres,Sunday,23,Tráfico de drogas,2.7129700448021765
Prazeres,Sunday,23,Violência doméstica,2.751662082302759
Prazeres,Sunday,23,Vandalismo,2.7894261440171904
Prazeres,Sunday,23,Estupro,2.7321506092624754
Prazeres,Sunday,23,Lesão corporal,2.752910990482214
Prazeres,Sunday,23,Sequestro,2.72705840163905
Prazeres,Sunday,23,Latrocínio,2.768023533680496
Prazeres,Sunday,23,Furto,2.7453983475732433
Prazeres,Friday,0,Homicídio,2.7146076727826367
Prazeres,Friday,0,Roubo,2.7065336009655674
Prazeres,Friday,0,Tráfico de drogas,2.6436799566644846
Prazeres,Friday,0,Violência doméstica,2.681383787644402
Prazeres,Friday,0,Vandalismo,2.7181833436247422
Prazeres,Friday,0,Estupro,2.662370643617831
Prazeres,Friday,0,Lesão corporal,2.682600798325395
Prazeres,Friday,0,Sequestro,2.6574084925410006
Prazeres,Friday,0,Latrocínio,2.697327362529107
Prazeres,Friday,0,Furto,2.6752800306235645
Prazeres,Friday,1,Homicídio,2.7185845359275262
Prazeres,Friday,1,Roubo,2.710498635705579
Prazeres,Friday,1,Tráfico de drogas,2.6475529116745045
Prazeres,Friday,1,Violência doméstica,2.685311978251576
Prazeres,Friday,1,Vandalismo,2.7221654450785526
Prazeres,Friday,1,Estupro,2.666270980228825
Prazeres,Friday,1,Lesão corporal,2.6865307718365865
Prazeres,Friday,1,Sequestro,2.661301559668476
Prazeres,Friday,1,Latrocínio,2.7012789102556147
Prazeres,Friday,1,Furto,2.679199279310112
Prazeres,Friday,2,Homicídio,2.722567225122578
Prazeres,Friday,2,Roubo,2.714469479167301
Prazeres,Friday,2,Tráfico de drogas,2.651431540510689
Prazeres,Friday,2,Violência doméstica,2.68924592360431
Prazeres,Friday,2,Vandalismo,2.7261533802565774
Prazeres,Friday,2,Estupro,2.6701770307796555
Prazeres,Friday,2,Lesão corporal,2.690466502705267
Prazeres,Friday,2,Sequestro,2.6652003300860936
Prazeres,Friday,2,Latrocínio,2.7052362469455424
Prazeres,Friday,2,Furto,2.6831242696424282
Prazeres,Friday,3,Homicídio,2.7265557489028764
Prazeres,Friday,3,Roubo,2.718446139860433
Prazeres,Friday,3,Tráfico de drogas,2.6553158514851165
Prazeres,Friday,3,Violência doméstica,2.6931856321332273
Prazeres,Friday,3,Vandalismo,2.730147157705141
Prazeres,Friday,3,Estupro,2.674088803641165
Prazeres,Friday,3,Lesão corporal,2.694407999365888
Prazeres,Friday,3,Sequestro,2.669104812149095
Prazeres,Friday,3,Latrocínio,2.7091993810796438
Prazeres,Friday,3,Furto,2.687055010031945
Prazeres,Friday,4,Homicídio,2.730550115816009
Prazeres,Friday,4,Roubo,2.7224286263071376
Prazeres,Friday,4,Tráfico de drogas,2.6592058529220415
Prazeres,Friday,4,Violência doméstica,2.697131112281302
Prazeres,Friday,4,Vandalismo,2.7341467859830915
Prazeres,Friday,4,Estupro,2.6780063071964624
Prazeres,Friday,4,Lesão corporal,2.698355270265255
Prazeres,Friday,4,Sequestro,2.673015014224964
Prazeres,Friday,4,Latrocínio,2.7131683211510933
Prazeres,Friday,4,Furto,2.6909915089024183
Prazeres,Friday,5,Homicídio,2.734550334422085
Prazeres,Friday,5,Roubo,2.7264169470420656
Prazeres,Friday,5,Tráfico de drogas,2.663101553157914
Prazeres,Friday,5,Violência doméstica,2.7010823725038784
Prazeres,Friday,5,Vandalismo,2.738152273661813
Prazeres,Friday,5,Estupro,2.681929549840934
Prazeres,Friday,5,Lesão corporal,2.702308323862549
Prazeres,Friday,5,Sequestro,2.676930944693439
Prazeres,Friday,5,Latrocínio,2.717143075665512
Prazeres,Friday,5,Furto,2.6949337746899436
Prazeres,Friday,6,Homicídio,2.738556413293755
Prazeres,Friday,6,Roubo,2.7304111106123683
Prazeres,Friday,6,Tráfico de drogas,2.6670029605413963
Prazeres,Friday,6,Violência doméstica,2.705039421268686
Prazeres,Friday,6,Vandalismo,2.7421636293252485
Prazeres,Friday,6,Estupro,2.685858539982268
Prazeres,Friday,6,Lesão corporal,2.706267168629344
Prazeres,Friday,6,Sequestro,2.6808526119465395
Prazeres,Friday,6,Latrocínio,2.7211236531409777
Prazeres,Friday,6,Furto,2.6988818158429755
Prazeres,Friday,7,Homicídio,2.742568361016229
Prazeres,Friday,7,Roubo,2.7344111255777213
Prazeres,Friday,7,Tráfico de drogas,2.670910083433381
Prazeres,Friday,7,Violência doméstica,2.70900226705586
Prazeres,Friday,7,Vandalismo,2.746180861569914
Prazeres,Friday,7,Estupro,2.689793286040468
Prazeres,Friday,7,Lesão corporal,2.710231813049624
Prazeres,Friday,7,Sequestro,2.684780024388574
Prazeres,Friday,7,Latrocínio,2.72511006210805
Prazeres,Friday,7,Furto,2.7028356408223457
Prazeres,Friday,8,Homicídio,2.7465861861872907
Prazeres,Friday,8,Roubo,2.7384170005103363
Prazeres,Friday,8,Tráfico de drogas,2.674822930207012
Prazeres,Friday,8,Violência doméstica,2.712970918357959
Prazeres,Friday,8,Vandalismo,2.750203979004922
Prazeres,Friday,8,Estupro,2.6937337964478747
Prazeres,Friday,8,Lesão corporal,2.7142022656198015
Prazeres,Friday,8,Sequestro,2.6887131904361685
Prazeres,Friday,8,Latrocínio,2.7291023111097834
Prazeres,Friday,8,Furto,2.706795258101281
Prazeres,Friday,9,Homicídio,2.7506098974173248
Prazeres,Friday,9,Roubo,2.7424287439949873
Prazeres,Friday,9,Tráfico de drogas,2.6787415092476956
Prazeres,Friday,9,Violência doméstica,2.716945383679983
Prazeres,Friday,9,Vandalismo,2.754232990251995
Prazeres,Friday,9,Estupro,2.6976800796491798
Prazeres,Friday,9,Lesão corporal,2.7181785348487377
Prazeres,Friday,9,Sequestro,2.692652118518274
Prazeres,Friday,9,Latrocínio,2.73310040870175
Prazeres,Friday,9,Furto,2.7107606761654206
Prazeres,Friday,10,Homicídio,2.754639503329325
Prazeres,Friday,10,Roubo,2.7464463646290214
Prazeres,Friday,10,Tráfico de drogas,2.6826658289531258
Prazeres,Friday,10,Violência doméstica,2.720925671539392
Prazeres,Friday,10,Vandalismo,2.7582679039454887
Prazeres,Friday,10,Estupro,2.7016321441014486
Prazeres,Friday,10,Lesão corporal,2.722160629257757
Prazeres,Friday,10,Sequestro,2.6965968170761943
Prazeres,Friday,10,Latrocínio,2.737104363452053
Prazeres,Friday,10,Furto,2.714731903512836
Prazeres,Friday,11,Homicídio,2.7586750125589217
Prazeres,Friday,11,Roubo,2.750469871022383
Prazeres,Friday,11,Tráfico de drogas,2.6865958977332975
Prazeres,Friday,11,Violência doméstica,2.7249117904661224
Prazeres,Friday,11,Vandalismo,2.762308728732404
Prazeres,Friday,11,Estupro,2.7055899982741334
Prazeres,Friday,11,Lesão corporal,2.72614855738067
Prazeres,Friday,11,Sequestro,2.700547294563596
Prazeres,Friday,11,Latrocínio,2.741114183941351
Prazeres,Friday,11,Furto,2.7187089486540477
Prazeres,Friday,12,Homicídio,2.7627164337543926
Prazeres,Friday,12,Roubo,2.754499271797628
Prazeres,Friday,12,Tráfico de drogas,2.690531724010527
Prazeres,Friday,12,Violência doméstica,2.72890374900261
Prazeres,Friday,12,Vandalismo,2.7663554732724145
Prazeres,Friday,12,Estupro,2.709553650649097
Prazeres,Friday,12,Lesão corporal,2.730142327763786
Prazeres,Friday,12,Sequestro,2.704503559446533
Prazeres,Friday,12,Latrocínio,2.7451298787628704
Prazeres,Friday,12,Furto,2.7226918201120434
Prazeres,Friday,13,Homicídio,2.7667637755766887
Prazeres,Friday,13,Roubo,2.758534575589947
Prazeres,Friday,13,Tráfico de drogas,2.6944733162194687
Prazeres,Friday,13,Violência doméstica,2.732901555703803
Prazeres,Friday,13,Vandalismo,2.770408146237876
Prazeres,Friday,13,Estupro,2.713523109720625
Prazeres,Friday,13,Lesão corporal,2.734141948965939
Prazeres,Friday,13,Sequestro,2.7084656202034596
Prazeres,Friday,13,Latrocínio,2.749151456522428
Prazeres,Friday,13,Furto,2.726680526422299
Prazeres,Friday,14,Homicídio,2.770817046699446
Prazeres,Friday,14,Roubo,2.7625757910471775
Prazeres,Friday,14,Tráfico de drogas,2.698420682807134
Prazeres,Friday,14,Violência doméstica,2.736905219137182
Prazeres,Friday,14,Vandalismo,2.774466756313851
Prazeres,Friday,14,Estupro,2.7174983839954496
Prazeres,Friday,14,Lesão corporal,2.7381474295584964
Prazeres,Friday,14,Sequestro,2.7124334853252536
Prazeres,Friday,14,Latrocínio,2.7531789258384474
Prazeres,Friday,14,Furto,2.7306750761327927
Prazeres,Friday,15,Homicídio,2.77487625580901
Prazeres,Friday,15,Roubo,2.7666229268298297
Prazeres,Friday,15,Tráfico de drogas,2.702373832232908
Prazeres,Friday,15,Violência doméstica,2.7409147478827793
Prazeres,Friday,15,Vandalismo,2.778531312198125
Prazeres,Friday,15,Estupro,2.721479481992763
Prazeres,Friday,15,Lesão corporal,2.7421587781253867
Prazeres,Friday,15,Sequestro,2.7164071633152287
Prazeres,Friday,15,Latrocínio,2.757212295341979
Prazeres,Friday,15,Furto,2.734675477804025
Prazeres,Friday,16,Homicídio,2.778941411604449
Prazeres,Friday,16,Roubo,2.7706759916110975
Prazeres,Friday,16,Tráfico de drogas,2.7063327729685707
Prazeres,Friday,16,Violência doméstica,2.744930150533198
Prazeres,Friday,16,Vandalismo,2.7826018226012277
Prazeres,Friday,16,Estupro,2.725466412244241
Prazeres,Friday,16,Lesão corporal,2.7461760032631104
Prazeres,Friday,16,Sequestro,2.720386662689158
Prazeres,Friday,16,Latrocínio,2.7612515736767156
Prazeres,Friday,16,Furto,2.738681740009039
Prazeres,Friday,17,Homicídio,2.783012522797577
Prazeres,Friday,17,Roubo,2.7747349940768844
Prazeres,Friday,17,Tráfico de drogas,2.7102975134983107
Prazeres,Friday,17,Violência doméstica,2.7489514356936287
Prazeres,Friday,17,Vandalismo,2.7866782962464454
Prazeres,Friday,17,Estupro,2.729459183294054
Prazeres,Friday,17,Lesão corporal,2.750199113580766
Prazeres,Friday,17,Sequestro,2.7243719919752896
Prazeres,Friday,17,Latrocínio,2.7652967694990154
Prazeres,Friday,17,Furto,2.742693871333438
Prazeres,Friday,18,Homicídio,2.78708959811297
Prazeres,Friday,18,Roubo,2.7787999429258163
Prazeres,Friday,18,Tráfico de drogas,2.714268062318748
Prazeres,Friday,18,Violência doméstica,2.752978611981868
Prazeres,Friday,18,Vandalismo,2.790760741869848
Prazeres,Friday,18,Estupro,2.7334578036988937
Prazeres,Friday,18,Lesão corporal,2.754228117700059
Prazeres,Friday,18,Sequestro,2.7283631597143643
Prazeres,Friday,18,Latrocínio,2.7693478914779166
Prazeres,Friday,18,Furto,2.7467118803754005
Prazeres,Friday,19,Homicídio,2.7911726462879867
Prazeres,Friday,19,Roubo,2.7828708468692636
Prazeres,Friday,19,Tráfico de drogas,2.7182444279389486
Prazeres,Friday,19,Violência doméstica,2.757011688028336
Prazeres,Friday,19,Vandalismo,2.7948491682203014
Prazeres,Friday,19,Estupro,2.7374622820279844
Prazeres,Friday,19,Lesão corporal,2.75826302425533
Prazeres,Friday,19,Sequestro,2.7323601744596364
Prazeres,Friday,19,Latrocínio,2.7734049482951564
Prazeres,Friday,19,Furto,2.7507357757457016
Prazeres,Friday,20,Homicídio,2.795261676072783
Prazeres,Friday,20,Roubo,2.786947714631358
Prazeres,Friday,20,Tráfico de drogas,2.722226618880445
Prazeres,Friday,20,Violência doméstica,2.7610506724761
Prazeres,Friday,20,Vandalismo,2.7989435840594883
Prazeres,Friday,20,Estupro,2.7414726268631044
Prazeres,Friday,20,Lesão corporal,2.762303841893567
Prazeres,Friday,20,Sequestro,2.736363044776891
Prazeres,Friday,20,Latrocínio,2.777467948645193
Prazeres,Friday,20,Furto,2.7547655660677335
Prazeres,Friday,21,Homicídio,2.799356696230338
Prazeres,Friday,21,Roubo,2.7910305549490126
Prazeres,Friday,21,Tráfico de drogas,2.7262146436772534
Prazeres,Friday,21,Violência doméstica,2.765095573980886
Prazeres,Friday,21,Vandalismo,2.8030439981619284
Prazeres,Friday,21,Estupro,2.745488846798606
Prazeres,Friday,21,Lesão corporal,2.7663505792744245
Prazeres,Friday,21,Sequestro,2.74037177924446
Prazeres,Friday,21,Latrocínio,2.7815369012352216
Prazeres,Friday,21,Furto,2.7588012599775182
Prazeres,Friday,22,Homicídio,2.803457715536463
Prazeres,Friday,22,Roubo,2.795119376571939
Prazeres,Friday,22,Tráfico de drogas,2.7302085108758916
Prazeres,Friday,22,Violência doméstica,2.7691464012111027
Prazeres,Friday,22,Vandalismo,2.807150419314996
Prazeres,Friday,22,Estupro,2.749510950441431
Prazeres,Friday,22,Lesão corporal,2.770403245070246
Prazeres,Friday,22,Sequestro,2.7443863864532436
Prazeres,Friday,22,Latrocínio,2.785611814785191
Prazeres,Friday,22,Furto,2.762842866123733
Prazeres,Friday,23,Homicídio,2.8075647427798307
Prazeres,Friday,23,Roubo,2.7992141882626695
Prazeres,Friday,23,Tráfico de drogas,2.734208229035398
Prazeres,Friday,23,Violência doméstica,2.7732031628478553
Prazeres,Friday,23,Vandalismo,2.8112628563189377
Prazeres,Friday,23,Estupro,2.7535389464111293
Prazeres,Friday,23,Lesão corporal,2.7744618479660774
Prazeres,Friday,23,Sequestro,2.748406875006727
Prazeres,Friday,23,Latrocínio,2.7896926980278263
Prazeres,Friday,23,Furto,2.766890393167722
Prazeres,Saturday,0,Homicídio,2.6966052200650275
Prazeres,Saturday,0,Roubo,2.6885846930373516
Prazeres,Saturday,0,Tráfico de drogas,2.6261478749948126
Prazeres,Saturday,0,Violência doméstica,2.6636016656314077
Prazeres,Saturday,0,Vandalismo,2.7001571781452802
Prazeres,Saturday,0,Estupro,2.644714610995132
Prazeres,Saturday,0,Lesão corporal,2.6648106054675926
Prazeres,Saturday,0,Sequestro,2.6397853673955156
Prazeres,Saturday,0,Latrocínio,2.679439507575073
Prazeres,Saturday,0,Furto,2.657538386871303
Prazeres,Saturday,1,Homicídio,2.7005557098626936
Prazeres,Saturday,1,Roubo,2.6925234328725245
Prazeres,Saturday,1,Tráfico de drogas,2.629995145744766
Prazeres,Saturday,1,Violência doméstica,2.6675038056728293
Prazeres,Saturday,1,Vandalismo,2.704112871512995
Prazeres,Saturday,1,Estupro,2.648589081759607
Prazeres,Saturday,1,Lesão corporal,2.6687145165893544
Prazeres,Saturday,1,Sequestro,2.643652616885477
Prazeres,Saturday,1,Latrocínio,2.6833648498385148
Prazeres,Saturday,1,Furto,2.6614316442921973
Prazeres,Saturday,2,Homicídio,2.704511987073928
Prazeres,Saturday,2,Roubo,2.6964679429077316
Prazeres,Saturday,2,Tráfico de drogas,2.633848052693795
Prazeres,Saturday,2,Violência doméstica,2.671411662296088
Prazeres,Saturday,2,Vandalismo,2.7080743599174384
Prazeres,Saturday,2,Estupro,2.652469228570807
Prazeres,Saturday,2,Lesão corporal,2.6726241468875607
Prazeres,Saturday,2,Sequestro,2.6475255318430944
Prazeres,Saturday,2,Latrocínio,2.687295942674731
Prazeres,Saturday,2,Furto,2.6653306052820107
Prazeres,Saturday,3,Homicídio,2.7084740601772146
Prazeres,Saturday,3,Roubo,2.700418231596238
Prazeres,Saturday,3,Tráfico de drogas,2.637706604098853
Prazeres,Saturday,3,Violência doméstica,2.675325243875898
Prazeres,Saturday,3,Vandalismo,2.7120416518482595
Prazeres,Saturday,3,Estupro,2.656355059744062
Prazeres,Saturday,3,Lesão corporal,2.6765395047407288
Prazeres,Saturday,3,Sequestro,2.6514041205681997
Prazeres,Saturday,3,Latrocínio,2.6912327945082337
Prazeres,Saturday,3,Furto,2.6692352781963944
Prazeres,Saturday,4,Homicídio,2.712441937663454
Prazeres,Saturday,4,Roubo,2.7043743074036914
Prazeres,Saturday,4,Tráfico de drogas,2.6415708082289915
Prazeres,Saturday,4,Violência doméstica,2.6792445587992426
Prazeres,Saturday,4,Vandalismo,2.7160147558075454
Prazeres,Saturday,4,Estupro,2.660246583606886
Prazeres,Saturday,4,Lesão corporal,2.680460598539647
Prazeres,Saturday,4,Sequestro,2.6552883913727863
Prazeres,Saturday,4,Latrocínio,2.6951754137758743
Prazeres,Saturday,4,Furto,2.673145671403239
Prazeres,Saturday,5,Homicídio,2.7164156280359895
Prazeres,Saturday,5,Roubo,2.708336178808142
Prazeres,Saturday,5,Tráfico de drogas,2.6454406733653753
Prazeres,Saturday,5,Violência doméstica,2.6831696154653915
Prazeres,Saturday,5,Vandalismo,2.719993680309838
Prazeres,Saturday,5,Estupro,2.6641438084989892
Prazeres,Saturday,5,Lesão corporal,2.6843874366873983
Prazeres,Saturday,5,Sequestro,2.659178352581022
Prazeres,Saturday,5,Latrocínio,2.699123808926865
Prazeres,Saturday,5,Furto,2.6770617932826957
Prazeres,Saturday,6,Homicídio,2.7203951398106185
Prazeres,Saturday,6,Roubo,2.7123038543000604
Prazeres,Saturday,6,Tráfico de drogas,2.6493162078013017
Prazeres,Saturday,6,Violência doméstica,2.687100422285919
Prazeres,Saturday,6,Vandalismo,2.723978433882154
Prazeres,Saturday,6,Estupro,2.6680467427723036
Prazeres,Saturday,6,Lesão corporal,2.6883200275993744
Prazeres,Saturday,6,Sequestro,2.6630740125292705
Prazeres,Saturday,6,Latrocínio,2.7030779884227965
Prazeres,Saturday,6,Furto,2.680983652227191
Prazeres,Saturday,7,Homicídio,2.724380481515617
Prazeres,Saturday,7,Roubo,2.716277342382355
Prazeres,Saturday,7,Tráfico de drogas,2.653197419842216
Prazeres,Saturday,7,Violência doméstica,2.691036987684724
Prazeres,Saturday,7,Vandalismo,2.7279690250640005
Prazeres,Saturday,7,Estupro,2.6719553947909933
Prazeres,Saturday,7,Lesão corporal,2.6922583797032975
Prazeres,Saturday,7,Sequestro,2.6669753795661078
Prazeres,Saturday,7,Latrocínio,2.7070379607376545
Prazeres,Saturday,7,Furto,2.6849112566414464
Prazeres,Saturday,8,Homicídio,2.7283716616917526
Prazeres,Saturday,8,Roubo,2.7202566515703914
Prazeres,Saturday,8,Tráfico de drogas,2.657084317805733
Prazeres,Saturday,8,Violência doméstica,2.694979320098044
Prazeres,Saturday,8,Vandalismo,2.7319654624073966
Prazeres,Saturday,8,Estupro,2.675869772931479
Prazeres,Saturday,8,Lesão corporal,2.6962025014392332
Prazeres,Saturday,8,Sequestro,2.6708824620523415
Prazeres,Saturday,8,Latrocínio,2.7110037343578397
Prazeres,Saturday,8,Furto,2.6888446149424974
Prazeres,Saturday,9,Homicídio,2.7323686888923064
Prazeres,Saturday,9,Roubo,2.7242417903920106
Prazeres,Saturday,9,Tráfico de drogas,2.660976910021651
Prazeres,Saturday,9,Violência doméstica,2.698927427974476
Prazeres,Saturday,9,Vandalismo,2.7359677544768877
Prazeres,Saturday,9,Estupro,2.6797898855824482
Prazeres,Saturday,9,Lesão corporal,2.700152401259616
Prazeres,Saturday,9,Sequestro,2.674795268361026
Prazeres,Saturday,9,Latrocínio,2.714975317782186
Prazeres,Saturday,9,Furto,2.692783735559709
Prazeres,Saturday,10,Homicídio,2.7363715716830876
Prazeres,Saturday,10,Roubo,2.7282327673875453
Prazeres,Saturday,10,Tráfico de drogas,2.6648752048319726
Prazeres,Saturday,10,Violência doméstica,2.702881319774996
Prazeres,Saturday,10,Vandalismo,2.7399759098495693
Prazeres,Saturday,10,Estupro,2.6837157411448826
Prazeres,Saturday,10,Lesão corporal,2.7041080876292587
Prazeres,Saturday,10,Sequestro,2.6787138068774836
Prazeres,Saturday,10,Latrocínio,2.7189527195219756
Prazeres,Saturday,10,Furto,2.6967286269347963
Prazeres,Saturday,11,Homicídio,2.740380318642458
Prazeres,Saturday,11,Roubo,2.7322295911098413
Prazeres,Saturday,11,Tráfico de drogas,2.6687792105909196
Prazeres,Saturday,11,Violência doméstica,2.7068410039729724
Prazeres,Saturday,11,Vandalismo,2.743989937115099
Prazeres,Saturday,11,Estupro,2.6876473480320677
Prazeres,Saturday,11,Lesão corporal,2.708069569025378
Prazeres,Saturday,11,Sequestro,2.6826380859993195
Prazeres,Saturday,11,Latrocínio,2.7229359481009623
Prazeres,Saturday,11,Furto,2.7006792975218397
Prazeres,Saturday,12,Homicídio,2.7443949383613426
Prazeres,Saturday,12,Roubo,2.736232270124272
Prazeres,Saturday,12,Tráfico de drogas,2.6726889356649552
Prazeres,Saturday,12,Violência doméstica,2.7108064890541894
Prazeres,Saturday,12,Vandalismo,2.74800984487572
Prazeres,Saturday,12,Estupro,2.691584714669617
Prazeres,Saturday,12,Lesão corporal,2.712036853937607
Prazeres,Saturday,12,Sequestro,2.6865681141364437
Prazeres,Saturday,12,Latrocínio,2.7269250120553847
Prazeres,Saturday,12,Furto,2.7046357557873066
Prazeres,Saturday,13,Homicídio,2.748415439443255
Prazeres,Saturday,13,Roubo,2.740240813008762
Prazeres,Saturday,13,Tráfico de drogas,2.676604388432796
Prazeres,Saturday,13,Violência doméstica,2.7147777835168605
Prazeres,Saturday,13,Vandalismo,2.7520356417462772
Prazeres,Saturday,13,Estupro,2.695527849495485
Prazeres,Saturday,13,Lesão corporal,2.71600995086802
Prazeres,Saturday,13,Sequestro,2.690503899711083
Prazeres,Saturday,13,Latrocínio,2.73091991993399
Prazeres,Saturday,13,Furto,2.7085980102100664
Prazeres,Saturday,14,Homicídio,2.7524418305043112
Prazeres,Saturday,14,Roubo,2.7442552283538
Prazeres,Saturday,14,Tráfico de drogas,2.6805255772854366
Prazeres,Saturday,14,Violência doméstica,2.7187548958716508
Prazeres,Saturday,14,Vandalismo,2.756067336354237
Prazeres,Saturday,14,Estupro,2.699476760959989
Prazeres,Saturday,14,Lesão corporal,2.719988868331142
Prazeres,Saturday,14,Sequestro,2.6944454511578066
Prazeres,Saturday,14,Latrocínio,2.7349206802980452
Prazeres,Saturday,14,Furto,2.7125660692814106
Prazeres,Saturday,15,Homicídio,2.756474120173251
Prazeres,Saturday,15,Roubo,2.748275524762461
Prazeres,Saturday,15,Tráfico de drogas,2.684452510626162
Prazeres,Saturday,15,Violência doméstica,2.722737834641693
Prazeres,Saturday,15,Vandalismo,2.760104937339703
Prazeres,Saturday,15,Estupro,2.7034314575258254
Prazeres,Saturday,15,Lesão corporal,2.723973614853975
Prazeres,Saturday,15,Sequestro,2.698392776923537
Prazeres,Saturday,15,Latrocínio,2.7389273017213633
Prazeres,Saturday,15,Furto,2.7165399415050695
Prazeres,Saturday,16,Homicídio,2.760512317091453
Prazeres,Saturday,16,Roubo,2.7523017108504217
Prazeres,Saturday,16,Tráfico de drogas,2.68838519687057
Prazeres,Saturday,16,Violência doméstica,2.726726608362606
Prazeres,Saturday,16,Vandalismo,2.764148453355438
Prazeres,Saturday,16,Estupro,2.707391947668089
Prazeres,Saturday,16,Lesão corporal,2.727964198976011
Prazeres,Saturday,16,Sequestro,2.7023458854675733
Prazeres,Saturday,16,Latrocínio,2.7429397927903145
Prazeres,Saturday,16,Furto,2.720519635397233
Prazeres,Saturday,17,Homicídio,2.7645564299129575
Prazeres,Saturday,17,Roubo,2.756333795245983
Prazeres,Saturday,17,Tráfico de drogas,2.692323644446584
Prazeres,Saturday,17,Violência doméstica,2.7307212255825117
