bairro,dia_semana,hora_dia,pred_count,risco_norm
Boa Vista,Tuesday,1,34.76664332627772,0.946541715853953
Boa Vista,Tuesday,2,34.81757598365656,0.9489344696808888
Boa Vista,Tuesday,3,34.86858325668245,0.9513307288594834
Boa Vista,Tuesday,4,34.91966525466629,0.9537304985250291
Boa Vista,Tuesday,5,34.970822087079135,0.9561337838203415
Boa Vista,Tuesday,6,35.022053863552394,0.9585405898957702
Boa Vista,Tuesday,7,35.073360693878094,0.9609509219092098
Boa Vista,Tuesday,8,35.12474268800909,0.9633647850261111
Boa Vista,Tuesday,9,35.17619995605936,0.965782184419493
Boa Vista,Tuesday,10,35.22773260830414,0.9682031252699519
Boa Vista,Tuesday,11,35.27934075518024,0.9706276127656736
Boa Vista,Tuesday,12,35.331024507286294,0.9730556521024457
Boa Vista,Tuesday,13,35.38278397538291,0.9754872484836664
Boa Vista,Tuesday,14,35.43461927039298,0.9779224071203574
Boa Vista,Tuesday,15,35.486530503401895,0.9803611332311738
Boa Vista,Tuesday,16,35.53851778565779,0.9828034320424168
Boa Vista,Tuesday,17,35.59058122857177,0.985249308788044
Boa Vista,Tuesday,18,35.64272094371817,0.98769876870968
Boa Vista,Tuesday,19,35.69493704283475,0.9901518170566288
Boa Vista,Tuesday,20,35.74722963782299,0.9926084590858841
Boa Vista,Tuesday,21,35.7995988407483,0.995068700062142
Boa Vista,Tuesday,22,35.85204476384026,0.9975325452578103
Boa Vista,Tuesday,23,35.904567519492865,0.9999999999530212
Boa Vista,Wednesday,0,34.290657440866354,0.9241804822663507
Boa Vista,Wednesday,1,34.34089278542751,0.9265404771916518
Boa Vista,Wednesday,2,34.39120172408198,0.9289039294772687
Boa Vista,Wednesday,3,34.44158436464409,0.931270844188187
Boa Vista,Wednesday,4,34.49204081508614,0.9336412263968124
Boa Vista,Wednesday,5,34.542571183538584,0.9360150811829814
Boa Vista,Wednesday,6,34.5931755782903,0.9383924136339727
Boa Vista,Wednesday,7,34.64385410778881,0.9407732288445184
Boa Vista,Wednesday,8,34.69460688064051,0.9431575319168132
Boa Vista,Wednesday,9,34.745434005610875,0.9455453279605265
Boa Vista,Wednesday,10,34.79633559162476,0.947936622092814
Boa Vista,Wednesday,11,34.847311747766575,0.9503314194383279
Boa Vista,Wednesday,12,34.89836258328054,0.9527297251292275
Boa Vista,Wednesday,13,34.94948820757091,0.955131544305191
Boa Vista,Wednesday,14,35.000688730202214,0.9575368821134255
Boa Vista,Wednesday,15,35.05196426089952,0.9599457437086799
Boa Vista,Wednesday,16,35.103314909548594,0.9623581342532536
Boa Vista,Wednesday,17,35.15474078619622,0.9647740589170091
Boa Vista,Wednesday,18,35.2062420010504,0.9671935228773831
Boa Vista,Wednesday,19,35.25781866448056,0.9696165313193965
Boa Vista,Wednesday,20,35.30947088701784,0.9720430894356664
Boa Vista,Wednesday,21,35.36119877935529,0.9744732024264171
Boa Vista,Wednesday,22,35.413002452348145,0.9769068754994912
Boa Vista,Wednesday,23,35.46488201701403,0.9793441138703607
Candeias,Friday,0,17.091413959183512,0.11618110074778285
Candeias,Friday,1,17.11645264707562,0.11735738762065633
Candeias,Friday,2,17.141528016303333,0.1185353977377246
Candeias,Friday,3,17.1666401206043,0.11971513362351631
Candeias,Friday,4,17.191789013794907,0.12089659780625948
Candeias,Friday,5,17.216974749770372,0.12207979281788539
Candeias,Friday,6,17.242197382504873,0.12326472119403467
Candeias,Friday,7,17.267456966051657,0.12445138547406272
Candeias,Friday,8,17.292753554543157,0.12563978820104485
Candeias,Friday,9,17.318087202191116,0.12682993192178232
Candeias,Friday,10,17.34345796328669,0.1280218191868071
Candeias,Friday,11,17.36886589220057,0.1292154525503878
Candeias,Friday,12,17.3943110433831,0.13041083457053465
Candeias,Friday,13,17.419793471364404,0.13160796780900597
Candeias,Friday,14,17.445313230754476,0.13280685483131255
Candeias,Friday,15,17.470870376243322,0.13400749820672384
Candeias,Friday,16,17.496464962601063,0.1352099005082729
Candeias,Friday,17,17.522097044678063,0.13641406431276265
Candeias,Friday,18,17.547766677405036,0.13761999220077079
Candeias,Friday,19,17.573473915793176,0.1388276867566557
Candeias,Friday,20,17.599218814934257,0.14003715056856145
Candeias,Friday,21,17.62500143000077,0.14124838622842398
Candeias,Friday,22,17.65082181624603,0.14246139633197652
Candeias,Friday,23,17.6766800290043,0.14367618347875472
Candeias,Monday,0,17.163961100726578,0.11958927655273409
Candeias,Monday,1,17.189106069189673,0.12077055635658841
Candeias,Monday,2,17.214287874687955,0.12195356671921288
Candeias,Monday,3,17.239506571187178,0.1231383101758526
Candeias,Monday,4,17.26476221273215,0.12432478926546639
Candeias,Monday,5,17.290054853446865,0.125513006530733
Candeias,Monday,6,17.315384547534595,0.12670296451805596
Candeias,Monday,7,17.34075134927803,0.12789466577756936
Candeias,Monday,8,17.36615531303937,0.12908811286314292
Candeias,Monday,9,17.391596493260476,0.13028330833238827
Candeias,Monday,10,17.417074944462943,0.13148025474666333
Candeias,Monday,11,17.44259072124825,0.13267895467107874
Candeias,Monday,12,17.468143878297877,0.13387941067450312
Candeias,Monday,13,17.493734470373386,0.13508162532956786
Candeias,Monday,14,17.519362552316586,0.13628560121267377
Candeias,Monday,15,17.545028179049616,0.1374913409039957
Candeias,Monday,16,17.570731405575085,0.13869884698748874
Candeias,Monday,17,17.596472286976173,0.13990812205089326
Candeias,Monday,18,17.62225087841676,0.1411191686857408
Candeias,Monday,19,17.648067235141536,0.14233198948735895
Candeias,Monday,20,17.67392141247613,0.14354658705487822
Candeias,Monday,21,17.699813465827212,0.14476296399123595
Candeias,Monday,22,17.725743450682636,0.14598112290318352
Candeias,Monday,23,17.751711422611532,0.1472010664012906
Candeias,Saturday,0,16.978068898399137,0.11085628869372388
Candeias,Saturday,1,17.00294153732608,0.11202477478970295
Candeias,Saturday,2,17.027850614329164,0.11319497270184513
Candeias,Saturday,3,17.052796182789667,0.11436688493793744
Candeias,Saturday,4,17.07777829616708,0.11554051400944126
Candeias,Saturday,5,17.102797007999204,0.116715862431497
Candeias,Saturday,6,17.127852371902275,0.11789293272292957
Candeias,Saturday,7,17.152944441571076,0.11907172740625413
Candeias,Saturday,8,17.178073270779052,0.12025224900768118
Candeias,Saturday,9,17.203238913378428,0.12143450005712231
Candeias,Saturday,10,17.22844142330032,0.12261848308819531
Candeias,Saturday,11,17.253680854554847,0.12380420063822922
Candeias,Saturday,12,17.27895726123126,0.12499165524827083
Candeias,Saturday,13,17.304270697498048,0.1261808494630895
Candeias,Saturday,14,17.329621217603048,0.127371785831182
Candeias,Saturday,15,17.355008875873583,0.12856446690477943
Candeias,Saturday,16,17.380433726716557,0.12975889523985146
Candeias,Saturday,17,17.40589582461858,0.1309550733961122
Candeias,Saturday,18,17.431395224146083,0.1321530039370259
Candeias,Saturday,19,17.45693197994544,0.13335268942981204
Candeias,Saturday,20,17.482506146743077,0.13455413244545106
Candeias,Saturday,21,17.508117779345596,0.13575733555869005
Candeias,Saturday,22,17.533766932639885,0.1369623013480477
Candeias,Saturday,23,17.559453661593253,0.1381690323958208
Candeias,Sunday,0,16.958655014704927,0.10994424822900806
Candeias,Sunday,1,16.983499212557554,0.11111139819816955
Candeias,Sunday,2,17.008379806820535,0.11228025802608661
Candeias,Sunday,3,17.03329685081411,0.11345083021767872
Candeias,Sunday,4,17.058250397936643,0.11462311728153554
Candeias,Sunday,5,17.08324050166471,0.11579712172992124
Candeias,Sunday,6,17.108267215553248,0.11697284607878085
Candeias,Sunday,7,17.133330593235634,0.11815029284774493
Candeias,Sunday,8,17.158430688423827,0.11932946456013546
Candeias,Sunday,9,17.18356755490847,0.1205103637429709
Candeias,Sunday,10,17.20874124655902,0.12169299292697214
Candeias,Sunday,11,17.233951817323828,0.12287735464656696
Candeias,Sunday,12,17.259199321230298,0.12406345143989637
Candeias,Sunday,13,17.28448381238498,0.1252512858488198
Candeias,Sunday,14,17.309805344973686,0.1264408604189203
Candeias,Sunday,15,17.335163973261608,0.12763217769951007
Candeias,Sunday,16,17.36055975159344,0.12882524024363626
Candeias,Sunday,17,17.38599273439349,0.13002005060808625
Candeias,Sunday,18,17.411462976165794,0.13121661135339271
Candeias,Sunday,19,17.436970531494236,0.13241492504383973
Candeias,Sunday,20,17.46251545504267,0.13361499424746812
Candeias,Sunday,21,17.488097801555025,0.13481682153608057
Candeias,Sunday,22,17.51371762585543,0.1360204094852476
Candeias,Sunday,23,17.539374982848337,0.1372257606743128
Candeias,Thursday,0,16.930032688072394,0.10859960639977068
Candeias,Thursday,1,16.954834954607637,0.10976478648702728
Candeias,Thursday,2,16.979673556124425,0.11093167354718923
Candeias,Thursday,3,17.00454854585301,0.11210027008094853
Candeias,Thursday,4,17.029459977101624,0.11327057859266068
Candeias,Thursday,5,17.054407903256596,0.11444260159034988
Candeias,Thursday,6,17.07939237778247,0.11561634158571486
Candeias,Thursday,7,17.1044134542221,0.11679180109413352
Candeias,Thursday,8,17.1294711861968,0.11796898263466911
Candeias,Thursday,9,17.154565627406424,0.11914788873007527
Candeias,Thursday,10,17.179696831629496,0.12032852190680104
Candeias,Thursday,11,17.20486485272333,0.12151088469499699
Candeias,Thursday,12,17.230069744624142,0.12269497962852059
Candeias,Thursday,13,17.255311561347156,0.12388080924494071
Candeias,Thursday,14,17.280590356986735,0.12506837608554433
Candeias,Thursday,15,17.305906185716488,0.12625768269534113
Candeias,Thursday,16,17.33125910178938,0.12744873162306908
Candeias,Thursday,17,17.356649159537866,0.12864152542120008
Candeias,Thursday,18,17.382076413373994,0.12983606664594566
Candeias,Thursday,19,17.407540917789525,0.13103235785726194
Candeias,Thursday,20,17.433042727356042,0.132230401618855
Candeias,Thursday,21,17.458581896725086,0.1334302004981872
Candeias,Thursday,22,17.48415848062826,0.13463175706648228
Candeias,Thursday,23,17.50977253387734,0.13583507389873023
Candeias,Tuesday,0,17.251498054664296,0.12370165537433882
Candeias,Tuesday,1,17.276771263568698,0.12488895975697019
Candeias,Tuesday,2,17.30208149737878,0.1260780035242973
Candeias,Tuesday,3,17.327428810335523,0.12726878922449497
Candeias,Tuesday,4,17.352813256759372,0.12846131940947117
Candeias,Tuesday,5,17.378234891050347,0.12965559663487208
Candeias,Tuesday,6,17.403693767688164,0.13085162346008805
Candeias,Tuesday,7,17.42918994123236,0.13204940244825922
Candeias,Tuesday,8,17.45472346632238,0.13324893616627995
Candeias,Tuesday,9,17.48029439767774,0.13445022718480565
Candeias,Tuesday,10,17.5059027900981,0.13565327807825772
Candeias,Tuesday,11,17.531548698463414,0.13685809142482863
Candeias,Tuesday,12,17.557232177734026,0.1380646698064883
Candeias,Tuesday,13,17.582953282950797,0.13927301580898885
Candeias,Tuesday,14,17.608712069235224,0.14048313202187065
Candeias,Tuesday,15,17.63450859178956,0.14169502103846796
Candeias,Tuesday,16,17.660342905896925,0.14290868545591384
Candeias,Tuesday,17,17.686215066921424,0.14412412787514622
Candeias,Tuesday,18,17.712125130308273,0.14534135090091344
Candeias,Tuesday,19,17.73807315158392,0.14656035714177987
Candeias,Tuesday,20,17.764059186356146,0.14778114921013108
Candeias,Tuesday,21,17.79008329031421,0.14900372972218007
Candeias,Tuesday,22,17.81614551922895,0.15022810129797246
Candeias,Tuesday,23,17.842245928952902,0.151454266561392
Candeias,Wednesday,0,17.040237089424714,0.11377687412251274
Candeias,Wednesday,1,17.06520080390197,0.11494963883623462
Candeias,Wednesday,2,17.0902010898798,0.11612412163423592
Candeias,Wednesday,3,17.11523800093495,0.11730032503348682
Candeias,Wednesday,4,17.140311590722664,0.11847825155464449
Candeias,Wednesday,5,17.16542191297678,0.11965790372205896
Candeias,Wednesday,6,17.19056902150986,0.12083928406377856
Candeias,Wednesday,7,17.2157529702133,0.12202239511155491
Candeias,Wednesday,8,17.240973813057444,0.12320723940084878
Candeias,Wednesday,9,17.266231604091708,0.12439381947083529
Candeias,Wednesday,10,17.291526397444684,0.12558213786440953
Candeias,Wednesday,11,17.316858247324262,0.12677219712819157
Candeias,Wednesday,12,17.342227208017746,0.1279639998125326
Candeias,Wednesday,13,17.367633333891977,0.12915754847152003
Candeias,Wednesday,14,17.39307667939343,0.1303528456629827
Candeias,Wednesday,15,17.41855729904836,0.13154989394849703
Candeias,Wednesday,16,17.44407524746288,0.13274869589339153
Candeias,Wednesday,17,17.46963057932312,0.13394925406675343
Candeias,Wednesday,18,17.495223349395314,0.1351515710414333
Candeias,Wednesday,19,17.520853612525936,0.13635564939405134
Candeias,Wednesday,20,17.5465214236418,0.13756149170500184
Candeias,Wednesday,21,17.57222683775019,0.13876910055845973
Candeias,Wednesday,22,17.59796990993898,0.13997847854238568
Candeias,Wednesday,23,17.623750695376742,0.14118962824853182
Carmo,Friday,0,14.75770462138324,0.0065462959614604405
Carmo,Friday,1,14.779324456986144,0.007561969343506777
Carmo,Friday,2,14.800975965352766,0.00857913067317841
Carmo,Friday,3,14.822659192883274,0.009597782130298334
Carmo,Friday,4,14.844374186045806,0.0106179258978828
Carmo,Friday,5,14.866120991376583,0.01163956416214632
Carmo,Friday,6,14.887899655479993,0.012662699112506013
Carmo,Friday,7,14.909710225028704,0.013687332941586599
Carmo,Friday,8,14.931552746763758,0.014713467845225
Carmo,Friday,9,14.95342726749467,0.01574110602247476
Carmo,Friday,10,14.975333834099533,0.016770249675611384
Carmo,Friday,11,14.997272493525115,0.017800901010136344
Carmo,Friday,12,15.019243292786957,0.018833062234782257
Carmo,Friday,13,15.041246278969481,0.019866735561517555
Carmo,Friday,14,15.063281499226088,0.020901923205551155
Carmo,Friday,15,15.085349000779255,0.02193862738533722
Carmo,Friday,16,15.107448830920639,0.022976850322579834
Carmo,Friday,17,15.12958103701118,0.02401659424223792
Carmo,Friday,18,15.151745666481203,0.02505786137253
Carmo,Friday,19,15.173942766830514,0.02610065394493879
Carmo,Friday,20,15.19617238562851,0.027144974194216194
Carmo,Friday,21,15.21843457051427,0.028190824358387902
Carmo,Friday,22,15.240729369196673,0.029238206678758403
Carmo,Friday,23,15.263056829454479,0.030287123399915395
Carmo,Monday,0,14.820345973852675,0.009489109935033957
Carmo,Monday,1,14.842057578180938,0.01050909449933739
Carmo,Monday,2,14.86380098971285,0.011530573327089249
Carmo,Monday,3,14.885576255045526,0.012553548607365001
Carmo,Monday,4,14.90738342084435,0.013578022532447135
Carmo,Monday,5,14.92922253384307,0.014603997297829843
Carmo,Monday,6,14.951093640843897,0.01563147510222368
Carmo,Monday,7,14.972996788717605,0.01666045814756017
Carmo,Monday,8,14.994932024403639,0.01769094863899688
Carmo,Monday,9,15.016899394910201,0.01872294878492161
Carmo,Monday,10,15.038898947314367,0.019756460796957632
Carmo,Monday,11,15.060930728762175,0.02079148688996805
Carmo,Monday,12,15.082994786468735,0.021828029282060867
Carmo,Monday,13,15.105091167718326,0.022866090194593597
Carmo,Monday,14,15.127219919864494,0.023905671852177755
Carmo,Monday,15,15.149381090330163,0.02494677648268421
Carmo,Monday,16,15.171574726607725,0.025989406317247343
Carmo,Monday,17,15.193800876259154,0.027033563590270406
Carmo,Monday,18,15.216059586916096,0.028079250539429768
Carmo,Monday,19,15.23835090627998,0.029126469405680082
Carmo,Monday,20,15.260674882122117,0.03017522243325906
Carmo,Monday,21,15.2830315622838,0.03122551186969187
Carmo,Monday,22,15.30542099467641,0.03227733996579668
Carmo,Monday,23,15.32784322728152,0.033330708975688794
Carmo,Saturday,0,14.65983601136986,0.0019485485986121336
Carmo,Saturday,1,14.681312470796492,0.002957486343601202
Carmo,Saturday,2,14.702820392942703,0.003967902168599342
Carmo,Saturday,3,14.724359823900947,0.004979798238973487
Carmo,Saturday,4,14.745930809831204,0.005993176723262965
Carmo,Saturday,5,14.767533396961078,0.0070080397931839185
Carmo,Saturday,6,14.78916763158589,0.008024389623633893
Carmo,Saturday,7,14.810833560068794,0.009042228392696932
Carmo,Saturday,8,14.832531228840853,0.010061558281647577
Carmo,Saturday,9,14.85426068440116,0.011082381474956132
Carmo,Saturday,10,14.876021973316925,0.012104700160293165
Carmo,Saturday,11,14.897815142223578,0.013128516528533932
Carmo,Saturday,12,14.919640237824872,0.014153832773763544
Carmo,Saturday,13,14.941497306892977,0.015180651093281244
Carmo,Saturday,14,14.963386396268584,0.016208973687605304
Carmo,Saturday,15,14.985307552861006,0.017238802760477713
Carmo,Saturday,16,15.007260823648279,0.018270140518869105
Carmo,Saturday,17,15.02924625567726,0.019302989172983086
Carmo,Saturday,18,15.051263896063727,0.020337350936261246
Carmo,Saturday,19,15.073313791992483,0.021373228025387752
Carmo,Saturday,20,15.095395990717458,0.022410622660294355
Carmo,Saturday,21,15.117510539561808,0.02344953706416489
Carmo,Saturday,22,15.139657485918013,0.02448997346344004
Carmo,Saturday,23,15.161836877247987,0.02553193408782234
Carmo,Sunday,0,14.643072953509508,0.0011610406830489049
Carmo,Sunday,1,14.664524855285446,0.0021688247397031943
Carmo,Sunday,2,14.68600818380434,0.003178085186228832
Carmo,Sunday,3,14.707522985105939,0.004188824185516843
Carmo,Sunday,4,14.729069305297442,0.005201043903626888
Carmo,Sunday,5,14.750647190553588,0.00621474650979169
Carmo,Sunday,6,14.77225668711677,0.0072299341764221195
Carmo,Sunday,7,14.793897841297115,0.008246609079111289
Carmo,Sunday,8,14.815570699472605,0.00926477339663989
Carmo,Sunday,9,14.837275308089156,0.010284429310980118
Carmo,Sunday,10,14.859011713660735,0.011305579007301175
Carmo,Sunday,11,14.880779962769441,0.012328224673973036
Carmo,Sunday,12,14.902580102065622,0.013352368502571776
Carmo,Sunday,13,14.924412178267971,0.014378012687884419
Carmo,Sunday,14,14.946276238163614,0.015405159427912773
Carmo,Sunday,15,14.968172328608228,0.01643381092387911
Carmo,Sunday,16,14.990100496526127,0.01746396938023025
Carmo,Sunday,17,15.012060788910373,0.018495637004642646
Carmo,Sunday,18,15.03405325282287,0.019528816008026823
Carmo,Sunday,19,15.056077935394466,0.02056350860453229
Carmo,Sunday,20,15.078134883825056,0.021599717011552295
Carmo,Sunday,21,15.100224145383685,0.022637443449728588
Carmo,Sunday,22,15.122345767408643,0.023676690142956095
Carmo,Sunday,23,15.14449979730757,0.024717459318387664
Carmo,Thursday,0,14.618358799196212,0.0
Carmo,Thursday,1,14.639774495073805,0.0010060831479194725
Carmo,Thursday,2,14.661221564653209,0.002013640193902311
Carmo,Thursday,3,14.682700053896466,0.003022673297188973
Carmo,Thursday,4,14.704210008832959,0.004033184620183379
Carmo,Thursday,5,14.725751475559493,0.005045176328457002
Carmo,Thursday,6,14.747324500240413,0.006058650590754208
Carmo,Thursday,7,14.76892912910769,0.007073609578996262
Carmo,Thursday,8,14.790565408461024,0.008090055468286417
Carmo,Thursday,9,14.812233384667948,0.009107990436914506
Carmo,Thursday,10,14.833933104163917,0.01012741666636128
Carmo,Thursday,11,14.855664613452415,0.011148336341303501
Carmo,Thursday,12,14.877427959105056,0.012170751649618443
Carmo,Thursday,13,14.899223187761676,0.013194664782388486
Carmo,Thursday,14,14.921050346130441,0.01422007793390604
Carmo,Thursday,15,14.942909480987943,0.015246993301678051
Carmo,Thursday,16,14.964800639179302,0.016275413086430837
Carmo,Thursday,17,14.986723867618263,0.017305339492114685
Carmo,Thursday,18,15.008679213287301,0.01833677472590868
Carmo,Thursday,19,15.03066672323772,0.019369720998225398
Carmo,Thursday,20,15.052686444589751,0.020404180522715556
Carmo,Thursday,21,15.07473842453266,0.021440155516273034
Carmo,Thursday,22,15.096822710324838,0.022477648199039208
Carmo,Thursday,23,15.118939349293916,0.023516660794408048
Carmo,Tuesday,0,14.895930387918915,0.01303997308102099
Carmo,Tuesday,1,14.917752722380907,0.014065159611309943
Carmo,Tuesday,2,14.93960702626468,0.015091848025856381
Carmo,Tuesday,3,14.961493346404998,0.016120040524900188
Carmo,Tuesday,4,14.983411729705239,0.017149739311904548
Carmo,Tuesday,5,15.005362223137496,0.01818094659356086
Carmo,Tuesday,6,15.027344873742672,0.019213664579793087
Carmo,Tuesday,7,15.049359728630588,0.020247895483762844
Carmo,Tuesday,8,15.071406834980076,0.0212836415218739
Carmo,Tuesday,9,15.093486240039088,0.02232090491377711
Carmo,Tuesday,10,15.115597991124789,0.02335968788237491
Carmo,Tuesday,11,15.13774213562367,0.02439999265382659
Carmo,Tuesday,12,15.159918720991637,0.025441821457552447
Carmo,Tuesday,13,15.18212779475412,0.026485176526238892
Carmo,Tuesday,14,15.204369404506172,0.027530060095843283
Carmo,Tuesday,15,15.226643597912576,0.0285764744055986
Carmo,Tuesday,16,15.248950422707937,0.0296244216980182
Carmo,Tuesday,17,15.271289926696795,0.03067390421890074
Carmo,Tuesday,18,15.293662157753724,0.03172492421733502
Carmo,Tuesday,19,15.316067163823428,0.03277748394570449
Carmo,Tuesday,20,15.338504992920855,0.03383158565969259
Carmo,Tuesday,21,15.36097569313129,0.03488723161828708
Carmo,Tuesday,22,15.383479312610469,0.035944424083785315
Carmo,Tuesday,23,15.406015899584666,0.037003165321798745
Carmo,Wednesday,0,14.71351558417713,0.004470349146098302
Carmo,Wednesday,1,14.735070683444382,0.005482981294428495
Carmo,Wednesday,2,14.756657360637504,0.006497096935018116
Carmo,Wednesday,3,14.778275662017727,0.007512698241163036
Carmo,Wednesday,4,14.799925633914054,0.008529787389343116
Carmo,Wednesday,5,14.821607322723356,0.009548366559226466
Carmo,Wednesday,6,14.84332077491048,0.010568437933674622
Carmo,Wednesday,7,14.865066037008337,0.011590003698746793
Carmo,Wednesday,8,14.886843155618013,0.012613066043704874
Carmo,Wednesday,9,14.908652177408865,0.013637627161017952
Carmo,Wednesday,10,14.930493149118613,0.01466368924636698
Carmo,Wednesday,11,14.952366117553455,0.015691254498649696
Carmo,Wednesday,12,14.974271129588155,0.016720325119985138
Carmo,Wednesday,13,14.996208232166149,0.017750903315718304
Carmo,Wednesday,14,15.018177472299644,0.018782991294425178
Carmo,Wednesday,15,15.040178897069719,0.019816591267917048
Carmo,Wednesday,16,15.062212553626429,0.020851705451245775
Carmo,Wednesday,17,15.084278489188899,0.021888336062707976
Carmo,Wednesday,18,15.106376751045431,0.02292648532385017
Carmo,Wednesday,19,15.128507386553608,0.023966155459473473
Carmo,Wednesday,20,15.150670443140381,0.025007348697638026
Carmo,Wednesday,21,15.172865968302192,0.0260500672696684
Carmo,Wednesday,22,15.195094009605057,0.027094313410157774
Carmo,Wednesday,23,15.21735461468468,0.028140089356973114
Casa Amarela,Friday,0,20.02305049000623,0.2539057923171953
Casa Amarela,Friday,1,20.052383985354506,0.2552838439811784
Casa Amarela,Friday,2,20.08176045387262,0.256663914472018
Casa Amarela,Friday,3,20.111179958515674,0.2580460067472676
Casa Amarela,Friday,4,20.14064256233101,0.25943012376881397
Casa Amarela,Friday,5,20.17014832845832,0.2608162685028826
Casa Amarela,Friday,6,20.199697320129804,0.26220444392004455
Casa Amarela,Friday,7,20.229289600670292,0.26359465299522294
Casa Amarela,Friday,8,20.258925233497386,0.264986898707699
Casa Amarela,Friday,9,20.288604282121597,0.26638118404111844
Casa Amarela,Friday,10,20.31832681014647,0.2677775119834982
Casa Amarela,Friday,11,20.348092881268734,0.2691758855272323
Casa Amarela,Friday,12,20.377902559278432,0.27057630766909896
Casa Amarela,Friday,13,20.407755908059055,0.27197878141026616
Casa Amarela,Friday,14,20.437652991587694,0.27338330975629926
Casa Amarela,Friday,15,20.467593873935147,0.27478989571716594
Casa Amarela,Friday,16,20.497578619266093,0.27619854230724405
Casa Amarela,Friday,17,20.527607291839203,0.2776092525453273
Casa Amarela,Friday,18,20.557679956007277,0.27902202945463134
Casa Amarela,Friday,19,20.587796676217412,0.28043687606280177
Casa Amarela,Friday,20,20.617957517011103,0.281853795401919
Casa Amarela,Friday,21,20.6481625430244,0.2832727905085055
Casa Amarela,Friday,22,20.67841181898805,0.2846938644235322
Casa Amarela,Friday,23,20.708705409727624,0.28611702019242524
Casa Amarela,Monday,0,20.108041414776494,0.25789856180860926
Casa Amarela,Monday,1,20.137499420668142,0.2592824628253354
Casa Amarela,Monday,2,20.167000582135866,0.26066839123813956
Casa Amarela,Monday,3,20.196544962402,0.26205635001712946
Casa Amarela,Monday,4,20.226132624781496,0.2634463421367638
Casa Amarela,Monday,5,20.255763632682054,0.2648383705758589
Casa Amarela,Monday,6,20.285438049604274,0.2662324383175949
Casa Amarela,Monday,7,20.315155939141775,0.2676285483495222
Casa Amarela,Monday,8,20.34491736498135,0.26902670366356823
Casa Amarela,Monday,9,20.37472239090308,0.27042690725604324
Casa Amarela,Monday,10,20.404571080780492,0.27182916212764696
Casa Amarela,Monday,11,20.434463498580687,0.2732334712834755
Casa Amarela,Monday,12,20.464399708364475,0.2746398377330273
Casa Amarela,Monday,13,20.494379774286507,0.27604826449020914
Casa Amarela,Monday,14,20.524403760595433,0.27745875457334396
Casa Amarela,Monday,15,20.554471731634013,0.27887131100517565
Casa Amarela,Monday,16,20.584583751839283,0.2802859368128773
Casa Amarela,Monday,17,20.614739885742665,0.281702635028056
Casa Amarela,Monday,18,20.644940197970122,0.2831214086867603
Casa Amarela,Monday,19,20.675184753242302,0.28454226082948686
Casa Amarela,Monday,20,20.705473616374658,0.2859651945011863
Casa Amarela,Monday,21,20.735806852277594,0.2873902127512699
Casa Amarela,Monday,22,20.76618452595662,0.28881731863361687
Casa Amarela,Monday,23,20.796606702512467,0.2902465152065795
Casa Amarela,Saturday,0,19.89026370710469,0.24766763198342534
Casa Amarela,Saturday,1,19.91940267163058,0.2490365448277655
Casa Amarela,Saturday,2,19.948584324341308,0.25040746311071616
Casa Amarela,Saturday,3,19.977808727774484,0.2517803897702174
Casa Amarela,Saturday,4,20.00707594455933,0.25315532774851335
Casa Amarela,Saturday,5,20.036386037416822,0.2545322799921587
Casa Amarela,Saturday,6,20.06573906915982,0.2559112494520246
Casa Amarela,Saturday,7,20.095135102693213,0.2572922390833055
Casa Amarela,Saturday,8,20.12457420101402,0.25867525184552437
Casa Amarela,Saturday,9,20.15405642721158,0.2600602907025408
Casa Amarela,Saturday,10,20.183581844467636,0.2614473586225559
Casa Amarela,Saturday,11,20.2131505160565,0.26283645857811927
Casa Amarela,Saturday,12,20.242762505345183,0.26422759354613523
Casa Amarela,Saturday,13,20.272417875793515,0.265620766507869
Casa Amarela,Saturday,14,20.302116690954307,0.2670159804489537
Casa Amarela,Saturday,15,20.33185901447347,0.26841323835939623
Casa Amarela,Saturday,16,20.361644910090153,0.2698125432335837
Casa Amarela,Saturday,17,20.39147444163688,0.27121389807029
Casa Amarela,Saturday,18,20.4213476730397,0.2726173058726824
Casa Amarela,Saturday,19,20.4512646683183,0.2740227696483272
Casa Amarela,Saturday,20,20.48122549158616,0.2754302924091975
Casa Amarela,Saturday,21,20.511230207050684,0.27683987717167824
Casa Amarela,Saturday,22,20.54127887901334,0.2782515269565736
Casa Amarela,Saturday,23,20.571371571869804,0.27966524478911353
Casa Amarela,Sunday,0,19.867519820943805,0.2465991520836614
Casa Amarela,Sunday,1,19.896625465987267,0.24796649961954936
Casa Amarela,Sunday,2,19.925773750402985,0.24933585030089245
Casa Amarela,Sunday,3,19.95496473665705,0.25070720706227095
Casa Amarela,Sunday,4,19.98419848730708,0.2520805728425652
Casa Amarela,Sunday,5,20.013475065002325,0.2534559505849602
Casa Amarela,Sunday,6,20.04279453248382,0.25483334323695284
Casa Amarela,Sunday,7,20.07215695258452,0.25621275375035835
Casa Amarela,Sunday,8,20.101562388229425,0.257594185081316
Casa Amarela,Sunday,9,20.131010902435712,0.25897764019029573
Casa Amarela,Sunday,10,20.160502558312896,0.26036312204210516
Casa Amarela,Sunday,11,20.19003741906293,0.2617506336058945
Casa Amarela,Sunday,12,20.21961554798036,0.2631401778551642
Casa Amarela,Sunday,13,20.24923700845246,0.26453175776777044
Casa Amarela,Sunday,14,20.278901863959373,0.2659253763259326
